               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.035521,             0.13316,           0.0041918,             0.55735,             0.68329,             0.63841,             0.28878,            0.049138,             0.11831,            0.011204,           0.0035203,           0.0035203,           0.0035203
                 131,            0.035401,             0.13153,           0.0044135,              0.5726,             0.67954,             0.65042,             0.34436,            0.045471,             0.11767,           0.0098181,            0.003457,            0.003457,            0.003457
                 132,            0.035755,             0.13413,           0.0040927,              0.6404,              0.6515,             0.65643,             0.33127,             0.04678,             0.12032,             0.01119,           0.0033943,           0.0033943,           0.0033943
                 133,             0.03563,             0.13192,           0.0042351,             0.62321,             0.69583,             0.68328,             0.35436,            0.045159,             0.11458,           0.0091479,           0.0033321,           0.0033321,           0.0033321
                 134,            0.035083,             0.13466,           0.0040562,             0.67111,             0.61768,             0.64863,             0.32356,            0.045772,              0.1153,             0.01024,           0.0032704,           0.0032704,           0.0032704
                 135,            0.035222,             0.13273,           0.0040526,             0.58152,              0.6076,             0.61073,             0.21107,            0.055392,             0.12389,            0.011277,           0.0032093,           0.0032093,           0.0032093
                 136,            0.035121,             0.13335,           0.0039478,              0.6544,             0.60639,             0.65598,             0.30597,            0.047893,             0.12004,            0.010293,           0.0031488,           0.0031488,           0.0031488
                 137,            0.034696,             0.13305,           0.0041746,             0.57353,             0.63562,             0.64467,             0.31239,            0.047995,             0.12043,            0.009103,           0.0030888,           0.0030888,           0.0030888
                 138,            0.034953,             0.13134,           0.0040348,             0.61853,              0.6516,             0.66404,             0.30257,            0.049015,             0.12028,            0.010697,           0.0030294,           0.0030294,           0.0030294
                 139,            0.035251,             0.13219,           0.0037246,             0.56534,             0.62423,             0.61625,             0.30052,            0.045569,             0.12239,            0.013478,           0.0029706,           0.0029706,           0.0029706
                 140,            0.035079,             0.13009,           0.0038639,             0.60715,             0.68061,              0.6828,             0.37955,            0.041911,               0.114,            0.010261,           0.0029125,           0.0029125,           0.0029125
                 141,            0.034933,             0.13241,           0.0039788,             0.66582,             0.65225,             0.67861,              0.3618,            0.042439,             0.11361,           0.0087861,            0.002855,            0.002855,            0.002855
                 142,            0.034844,             0.13101,           0.0038997,             0.62541,             0.65959,             0.64776,             0.35394,            0.042621,             0.11812,            0.010985,           0.0027981,           0.0027981,           0.0027981
                 143,            0.034632,             0.12936,            0.003939,             0.72365,             0.61125,             0.67639,             0.31197,            0.047709,             0.11731,           0.0083534,           0.0027419,           0.0027419,           0.0027419
                 144,            0.034525,             0.13285,           0.0039034,             0.68438,              0.6331,             0.66046,             0.33422,            0.047411,             0.12051,           0.0096932,           0.0026864,           0.0026864,           0.0026864
                 145,            0.035101,             0.12976,           0.0038788,             0.59599,             0.68076,             0.65537,             0.26913,            0.050911,             0.12381,           0.0089072,           0.0026316,           0.0026316,           0.0026316
                 146,            0.034668,             0.13058,           0.0039844,             0.59999,             0.67611,              0.6671,             0.31727,            0.045904,             0.11732,           0.0087877,           0.0025775,           0.0025775,           0.0025775
                 147,            0.034364,             0.13335,           0.0036755,              0.6013,             0.65077,             0.65702,             0.29133,            0.049013,             0.11902,            0.010479,           0.0025241,           0.0025241,           0.0025241
                 148,            0.034349,             0.12923,           0.0038108,              0.6352,             0.68195,             0.67314,             0.30763,            0.048471,             0.12079,           0.0099191,           0.0024714,           0.0024714,           0.0024714
                 149,            0.034261,             0.13155,           0.0039665,             0.63935,             0.65975,             0.65687,             0.32233,             0.04653,             0.11766,           0.0080482,           0.0024195,           0.0024195,           0.0024195
                 150,            0.034155,             0.13012,           0.0038139,             0.63874,             0.66797,             0.67807,              0.3377,             0.04585,             0.11914,           0.0087712,           0.0023684,           0.0023684,           0.0023684
                 151,            0.034405,             0.12624,           0.0038114,             0.60698,             0.64851,             0.66673,             0.33922,            0.045153,             0.11896,            0.010462,            0.002318,            0.002318,            0.002318
                 152,            0.034195,             0.12975,           0.0037304,             0.60869,             0.68282,             0.66289,              0.3175,             0.04771,             0.12044,            0.010671,           0.0022684,           0.0022684,           0.0022684
                 153,            0.034313,             0.13027,           0.0039279,             0.64638,             0.68545,             0.67359,             0.32106,            0.045299,             0.11893,            0.008587,           0.0022196,           0.0022196,           0.0022196
