               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 148,            0.031506,             0.11624,           0.0034158,              0.7403,             0.72581,             0.76565,             0.46965,            0.036723,             0.13138,           0.0076669,           0.0056413,           0.0056413,           0.0056413
                 149,            0.032151,             0.11779,           0.0034138,             0.72246,             0.71258,             0.74537,             0.43788,             0.03882,             0.13867,           0.0079269,           0.0055942,           0.0055942,           0.0055942
                 150,            0.031919,             0.11569,           0.0033505,             0.69789,             0.75593,             0.75496,             0.41668,            0.041049,             0.13519,           0.0081519,           0.0055471,           0.0055471,           0.0055471
                 151,             0.03138,             0.11084,           0.0035182,             0.71762,              0.6833,             0.73791,             0.41851,            0.039078,             0.13669,           0.0098947,              0.0055,              0.0055,              0.0055
                 152,            0.031517,             0.11276,           0.0033043,             0.69408,             0.72084,             0.73908,             0.43123,            0.037083,             0.13711,           0.0093147,           0.0054529,           0.0054529,           0.0054529
                 153,            0.032024,             0.11534,           0.0034462,             0.74041,             0.71369,             0.75309,             0.42342,            0.039905,             0.13691,           0.0068916,           0.0054058,           0.0054058,           0.0054058
                 154,            0.031785,             0.11572,           0.0034596,             0.76828,              0.7153,             0.75836,             0.40289,            0.042417,             0.13923,           0.0069175,           0.0053587,           0.0053587,           0.0053587
                 155,            0.031766,             0.10931,           0.0033976,             0.59328,             0.70985,             0.68726,             0.41796,            0.037168,             0.13685,            0.011695,           0.0053116,           0.0053116,           0.0053116
                 156,            0.030766,             0.11536,           0.0033833,             0.69922,             0.74126,              0.7321,             0.41812,            0.040515,             0.13642,           0.0081545,           0.0052645,           0.0052645,           0.0052645
                 157,            0.030641,             0.11123,           0.0032772,             0.66363,             0.70987,             0.71874,             0.41836,            0.039259,             0.13679,           0.0097006,           0.0052174,           0.0052174,           0.0052174
                 158,            0.031556,             0.11153,           0.0032704,             0.68295,             0.75602,             0.76274,             0.40067,            0.042707,             0.13978,           0.0074157,           0.0051704,           0.0051704,           0.0051704
                 159,            0.031896,             0.11518,             0.00334,             0.67951,             0.71624,             0.73169,             0.41211,            0.040869,             0.14192,           0.0071279,           0.0051234,           0.0051234,           0.0051234
                 160,            0.030771,              0.1134,           0.0032185,             0.71143,             0.73255,             0.74439,             0.41453,            0.041728,             0.13927,            0.006787,           0.0050765,           0.0050765,           0.0050765
                 161,            0.030751,             0.10891,           0.0033177,             0.71929,             0.73001,             0.73638,             0.39693,            0.041814,             0.14054,           0.0081356,           0.0050296,           0.0050296,           0.0050296
                 162,            0.030948,             0.11424,           0.0031722,             0.72284,             0.69344,             0.72578,             0.40062,            0.041461,             0.13865,            0.008981,           0.0049828,           0.0049828,           0.0049828
                 163,            0.030926,             0.11341,           0.0033821,             0.71288,             0.67969,              0.7103,             0.41843,            0.040457,             0.14253,           0.0087068,            0.004936,            0.004936,            0.004936
                 164,            0.030395,             0.11003,           0.0032301,             0.69776,              0.7219,              0.7288,             0.40154,            0.042108,              0.1461,           0.0085736,           0.0048893,           0.0048893,           0.0048893
                 165,            0.030761,             0.11134,           0.0032798,             0.64227,             0.71783,             0.69002,             0.38304,            0.040636,             0.14334,            0.010294,           0.0048426,           0.0048426,           0.0048426
                 166,            0.030366,             0.11088,           0.0030024,             0.72656,             0.72563,             0.74815,             0.41329,            0.041107,             0.14046,           0.0075304,            0.004796,            0.004796,            0.004796
                 167,            0.030183,             0.10914,           0.0031399,             0.75447,             0.68423,             0.75469,             0.42078,            0.041478,             0.14367,           0.0068825,           0.0047495,           0.0047495,           0.0047495
                 168,            0.030401,             0.11099,           0.0033685,              0.7083,             0.69571,             0.71931,             0.38442,             0.04195,             0.14148,           0.0080921,           0.0047031,           0.0047031,           0.0047031
                 169,            0.029892,             0.10992,           0.0031176,             0.75672,             0.69127,             0.74736,             0.42638,            0.038858,             0.14025,           0.0082715,           0.0046568,           0.0046568,           0.0046568
                 170,              0.0305,             0.11118,           0.0030095,             0.71047,              0.6905,             0.71958,             0.43857,            0.037809,             0.14114,           0.0098347,           0.0046105,           0.0046105,           0.0046105
                 171,            0.030089,             0.10767,           0.0031003,             0.68116,             0.70585,             0.71064,             0.43674,            0.037081,             0.13929,           0.0096541,           0.0045644,           0.0045644,           0.0045644
                 172,            0.030087,             0.10911,           0.0031413,             0.70356,             0.70273,             0.72275,             0.40679,            0.040296,             0.13965,           0.0082155,           0.0045184,           0.0045184,           0.0045184
                 173,            0.030495,             0.10836,           0.0028829,             0.73473,             0.70407,             0.73748,             0.40491,            0.042463,             0.14167,           0.0081125,           0.0044724,           0.0044724,           0.0044724
                 174,            0.029703,             0.10951,            0.002987,             0.67791,             0.71621,               0.731,             0.41416,            0.040584,             0.14178,            0.010608,           0.0044266,           0.0044266,           0.0044266
                 175,            0.029815,             0.10815,           0.0030742,             0.73113,             0.73832,              0.7761,             0.43218,            0.040151,             0.14116,           0.0072035,           0.0043809,           0.0043809,           0.0043809
                 176,            0.029817,             0.10689,           0.0030671,             0.74586,             0.69475,             0.74637,             0.42668,            0.040533,             0.14025,           0.0080386,           0.0043353,           0.0043353,           0.0043353
                 177,            0.029882,             0.10555,           0.0031678,             0.68689,             0.68013,             0.71222,             0.37826,            0.043661,             0.14414,            0.011446,           0.0042899,           0.0042899,           0.0042899
                 178,            0.029566,             0.10794,           0.0030499,             0.72418,             0.65676,             0.71389,              0.4165,            0.039285,             0.13942,            0.011789,           0.0042445,           0.0042445,           0.0042445
                 179,            0.029997,             0.11017,            0.003136,             0.69444,             0.73749,              0.7465,             0.43531,            0.038264,             0.14176,           0.0090106,           0.0041994,           0.0041994,           0.0041994
                 180,             0.02953,             0.10397,           0.0031328,             0.69842,             0.72515,             0.74601,             0.43051,            0.040579,             0.14489,           0.0091502,           0.0041543,           0.0041543,           0.0041543
                 181,            0.029357,             0.10253,           0.0031394,             0.71671,             0.70271,             0.72695,             0.40309,              0.0404,              0.1426,           0.0093735,           0.0041094,           0.0041094,           0.0041094
