               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 137,             0.02992,             0.11375,           0.0032956,             0.56406,             0.70004,             0.67649,             0.39228,            0.040271,             0.12345,           0.0065333,           0.0030888,           0.0030888,           0.0030888
                 138,            0.029839,             0.11323,           0.0031888,             0.56239,             0.67758,             0.65924,             0.36974,            0.039262,             0.12348,           0.0075061,           0.0030294,           0.0030294,           0.0030294
                 139,            0.029385,              0.1148,           0.0033955,             0.71812,              0.5731,             0.65359,             0.37567,            0.041835,             0.12692,           0.0077663,           0.0029706,           0.0029706,           0.0029706
                 140,            0.029649,             0.10993,           0.0033181,             0.59803,             0.64816,             0.65221,             0.37386,            0.040006,             0.12788,           0.0089555,           0.0029125,           0.0029125,           0.0029125
                 141,            0.029547,             0.11389,           0.0031034,             0.67162,             0.63753,             0.67208,             0.37675,            0.040932,             0.12579,           0.0079922,            0.002855,            0.002855,            0.002855
                 142,            0.029528,             0.11619,           0.0033222,              0.6579,             0.64689,             0.67832,             0.37132,            0.040941,             0.12546,           0.0079285,           0.0027981,           0.0027981,           0.0027981
                 143,            0.029406,             0.11098,           0.0031205,              0.7139,             0.60287,             0.68819,             0.36552,            0.042484,              0.1208,           0.0062286,           0.0027419,           0.0027419,           0.0027419
                 144,            0.029257,             0.11022,           0.0032056,             0.67231,             0.59842,             0.66051,             0.37824,            0.040214,             0.12661,           0.0076028,           0.0026864,           0.0026864,           0.0026864
                 145,            0.029027,             0.10767,           0.0032771,             0.62061,              0.6543,             0.66935,             0.37897,            0.040303,             0.12124,           0.0083548,           0.0026316,           0.0026316,           0.0026316
                 146,            0.028894,             0.11079,           0.0030435,             0.65048,             0.62494,             0.64876,             0.36672,            0.040341,             0.12574,           0.0083825,           0.0025775,           0.0025775,           0.0025775
                 147,            0.028953,             0.10793,           0.0031283,             0.62806,              0.6351,             0.64205,             0.36642,            0.041948,             0.13004,           0.0082505,           0.0025241,           0.0025241,           0.0025241
                 148,            0.028812,             0.10872,           0.0033102,             0.61502,              0.6638,             0.67007,             0.37981,            0.040561,             0.12339,           0.0070892,           0.0024714,           0.0024714,           0.0024714
                 149,            0.029182,             0.11186,           0.0033402,             0.65826,             0.63761,             0.68206,             0.39922,            0.039516,             0.12341,           0.0071971,           0.0024195,           0.0024195,           0.0024195
                 150,            0.028672,             0.10997,           0.0032128,             0.63804,             0.65045,              0.6734,             0.37582,            0.042273,             0.12382,           0.0072867,           0.0023684,           0.0023684,           0.0023684
                 151,            0.028583,             0.10795,           0.0030635,             0.64434,             0.62739,             0.65823,             0.35866,            0.042413,             0.12396,           0.0069434,            0.002318,            0.002318,            0.002318
                 152,            0.028691,             0.10835,           0.0030476,             0.65874,             0.64402,              0.6679,             0.36725,            0.042595,             0.12521,           0.0069717,           0.0022684,           0.0022684,           0.0022684
                 153,            0.028707,             0.10728,           0.0028663,             0.57395,             0.69243,             0.66248,             0.37935,            0.041024,             0.12427,           0.0075427,           0.0022196,           0.0022196,           0.0022196
                 154,            0.028522,             0.10706,           0.0030175,             0.61336,             0.67266,             0.65814,             0.39532,            0.038014,             0.11939,           0.0091686,           0.0021717,           0.0021717,           0.0021717
