               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,            0.037056,             0.13694,           0.0046673,             0.71767,             0.59997,              0.7088,             0.34621,            0.043145,             0.10677,           0.0058666,           0.0071566,           0.0071566,           0.0071566
                  78,            0.036753,             0.13471,           0.0046741,             0.65836,             0.65576,              0.6771,             0.35972,            0.042813,             0.10954,           0.0064034,           0.0070906,           0.0070906,           0.0070906
                  79,            0.035207,              0.1347,             0.00456,             0.56121,             0.72413,             0.70652,             0.41951,            0.037103,             0.10564,           0.0071996,           0.0070243,           0.0070243,           0.0070243
                  80,             0.03545,             0.13466,           0.0044216,             0.59585,             0.69873,             0.71868,             0.43031,            0.036609,             0.10761,           0.0062284,           0.0069576,           0.0069576,           0.0069576
                  81,            0.035612,             0.14034,           0.0042766,             0.67077,             0.66238,             0.72574,             0.40342,            0.039422,              0.1037,           0.0051462,           0.0068906,           0.0068906,           0.0068906
                  82,            0.035246,             0.13683,           0.0044766,             0.67017,             0.69247,             0.72103,               0.416,            0.040686,             0.11044,            0.007634,           0.0068232,           0.0068232,           0.0068232
                  83,            0.034737,             0.12858,           0.0043221,             0.63089,             0.62112,             0.66846,             0.36078,            0.043677,             0.11713,           0.0081337,           0.0067555,           0.0067555,           0.0067555
                  84,            0.035213,             0.13022,           0.0044138,             0.66089,              0.6351,             0.68459,              0.3348,            0.043272,             0.11565,           0.0079402,           0.0066874,           0.0066874,           0.0066874
                  85,            0.034943,             0.13358,           0.0046264,             0.61162,             0.62447,             0.65522,             0.34147,            0.044237,             0.11722,           0.0068197,           0.0066191,           0.0066191,           0.0066191
                  86,            0.034614,             0.12993,           0.0042484,             0.66689,             0.65367,             0.71191,             0.41817,            0.038317,             0.11077,           0.0070977,           0.0065505,           0.0065505,           0.0065505
                  87,            0.034798,             0.13425,           0.0042574,             0.65466,             0.59795,             0.65854,             0.40966,            0.036085,             0.11125,             0.01017,           0.0064816,           0.0064816,           0.0064816
                  88,            0.034864,             0.13692,           0.0041663,             0.59655,             0.69356,             0.68137,             0.42671,            0.034561,             0.10534,             0.00841,           0.0064125,           0.0064125,           0.0064125
                  89,            0.035085,              0.1333,           0.0043521,             0.66099,             0.61236,             0.68709,             0.38636,            0.038996,             0.11172,           0.0066489,           0.0063432,           0.0063432,           0.0063432
                  90,            0.034055,             0.13505,           0.0043469,             0.56532,             0.69393,             0.65798,             0.39979,            0.037909,             0.11645,           0.0099525,           0.0062737,           0.0062737,           0.0062737
                  91,            0.034333,              0.1318,           0.0040029,             0.69759,             0.62789,             0.68356,             0.34403,            0.045736,             0.11265,           0.0067081,            0.006204,            0.006204,            0.006204
                  92,            0.033806,             0.12995,           0.0042232,             0.63583,             0.56725,             0.63424,             0.36377,            0.039927,             0.11549,            0.010184,           0.0061341,           0.0061341,           0.0061341
                  93,             0.03423,               0.134,           0.0041178,              0.6076,             0.69766,              0.6994,               0.381,            0.041311,             0.10799,            0.006825,            0.006064,            0.006064,            0.006064
                  94,            0.033694,             0.12679,           0.0042327,             0.67154,             0.65434,             0.71223,             0.41766,            0.038874,             0.10701,           0.0064036,           0.0059938,           0.0059938,           0.0059938
                  95,            0.033368,              0.1293,            0.003976,             0.67314,             0.68369,             0.70023,             0.40712,            0.039941,             0.11225,            0.005624,           0.0059235,           0.0059235,           0.0059235
                  96,             0.03338,             0.12963,           0.0040308,             0.60499,               0.662,             0.67534,             0.37173,             0.03957,              0.1135,           0.0079932,           0.0058531,           0.0058531,           0.0058531
                  97,            0.033242,             0.12947,           0.0040017,             0.67892,             0.66218,             0.69904,             0.42525,            0.037175,             0.10863,           0.0061968,           0.0057826,           0.0057826,           0.0057826
                  98,            0.033453,             0.13308,           0.0038564,             0.59537,             0.56013,             0.60663,             0.36247,            0.039653,              0.1183,            0.010843,            0.005712,            0.005712,            0.005712
                  99,            0.033082,             0.12576,           0.0039632,             0.67227,             0.62134,             0.64992,             0.35867,            0.042169,             0.11907,           0.0083021,           0.0056413,           0.0056413,           0.0056413
                 100,            0.033933,             0.12848,           0.0039499,             0.72458,             0.59571,              0.6629,             0.33959,            0.044914,             0.11896,           0.0069848,           0.0055707,           0.0055707,           0.0055707
                 101,            0.032673,             0.12646,           0.0040939,             0.58235,             0.62707,             0.64828,             0.42951,            0.034727,             0.11682,           0.0078828,              0.0055,              0.0055,              0.0055
                 102,            0.032816,             0.12688,           0.0036642,             0.63183,             0.67383,             0.69524,              0.4402,            0.036131,             0.11383,            0.008111,           0.0054293,           0.0054293,           0.0054293
                 103,            0.032622,             0.12643,           0.0040573,             0.65673,             0.64875,              0.6737,             0.39648,            0.039139,             0.11672,           0.0061132,           0.0053587,           0.0053587,           0.0053587
                 104,            0.032568,             0.12735,           0.0036632,             0.58447,             0.66059,             0.65219,             0.37301,            0.041449,              0.1181,            0.008932,            0.005288,            0.005288,            0.005288
                 105,            0.032459,             0.12713,           0.0038906,             0.66768,             0.65104,             0.68161,             0.43232,            0.039175,             0.12202,           0.0070445,           0.0052174,           0.0052174,           0.0052174
                 106,            0.032207,             0.12435,           0.0037359,             0.65195,             0.62359,             0.67481,             0.38974,            0.041156,             0.11531,           0.0068647,           0.0051469,           0.0051469,           0.0051469
                 107,            0.031951,             0.12263,           0.0036441,             0.62618,             0.65743,               0.669,             0.37671,            0.042084,             0.12032,            0.010045,           0.0050765,           0.0050765,           0.0050765
                 108,            0.032294,             0.12227,           0.0036943,             0.66967,             0.61955,             0.69656,             0.44692,             0.03495,             0.10957,            0.006846,           0.0050062,           0.0050062,           0.0050062
                 109,            0.032393,             0.12588,            0.003673,             0.66125,             0.64133,             0.67751,             0.42931,             0.03594,             0.11695,           0.0050041,            0.004936,            0.004936,            0.004936
                 110,            0.032124,             0.12256,           0.0036555,             0.61433,             0.67444,              0.6863,              0.4448,            0.035709,             0.11055,           0.0065948,           0.0048659,           0.0048659,           0.0048659
                 111,            0.031671,             0.12525,           0.0036668,             0.63709,             0.68935,             0.69139,              0.3998,             0.03992,             0.12048,           0.0063395,            0.004796,            0.004796,            0.004796
                 112,             0.03152,             0.11888,           0.0037648,             0.62267,             0.58013,              0.6243,             0.38082,            0.039381,             0.12886,            0.011511,           0.0047263,           0.0047263,           0.0047263
                 113,            0.031753,             0.12001,           0.0037069,             0.60122,             0.65691,             0.67543,             0.37886,            0.042984,             0.11835,           0.0081514,           0.0046568,           0.0046568,           0.0046568
                 114,            0.031436,             0.12491,           0.0035567,             0.68332,             0.63428,             0.69119,             0.41351,            0.039819,             0.11772,           0.0077043,           0.0045875,           0.0045875,           0.0045875
                 115,            0.031254,             0.12399,           0.0035933,             0.67382,             0.66878,             0.70834,             0.40971,            0.039383,             0.11666,           0.0067575,           0.0045184,           0.0045184,           0.0045184
                 116,            0.030891,             0.12176,           0.0034136,             0.60193,             0.71139,             0.68352,             0.35267,            0.044388,             0.11817,            0.006376,           0.0044495,           0.0044495,           0.0044495
                 117,            0.031163,             0.12335,           0.0034149,               0.686,             0.65488,             0.69674,             0.43369,            0.039419,             0.11375,           0.0067612,           0.0043809,           0.0043809,           0.0043809
                 118,            0.030932,             0.11797,           0.0034595,             0.63411,             0.64856,             0.67328,             0.36495,            0.044386,             0.11991,           0.0063852,           0.0043126,           0.0043126,           0.0043126
                 119,            0.030848,             0.11771,           0.0034326,             0.57774,              0.7052,             0.68681,             0.41554,            0.038577,             0.11773,           0.0071954,           0.0042445,           0.0042445,           0.0042445
                 120,            0.031089,             0.12032,            0.003528,             0.64405,             0.70933,             0.72945,             0.41035,            0.041622,             0.12179,           0.0050959,           0.0041768,           0.0041768,           0.0041768
                 121,            0.030567,             0.11855,           0.0034329,             0.61973,             0.72904,             0.69512,             0.40768,            0.039409,             0.11807,           0.0067698,           0.0041094,           0.0041094,           0.0041094
                 122,            0.030995,             0.11615,           0.0034304,             0.64774,             0.68119,             0.68764,             0.42257,            0.038162,             0.12205,           0.0082957,           0.0040424,           0.0040424,           0.0040424
                 123,            0.030456,              0.1171,            0.003444,             0.67001,             0.63242,             0.66844,             0.39063,             0.04205,             0.12517,           0.0078486,           0.0039757,           0.0039757,           0.0039757
                 124,            0.030193,             0.11716,           0.0033865,             0.66006,             0.61443,               0.671,              0.4099,            0.041692,             0.13061,            0.008549,           0.0039094,           0.0039094,           0.0039094
                 125,            0.030517,             0.11949,           0.0033527,             0.64211,             0.69394,             0.69383,             0.37545,            0.042636,             0.11834,           0.0073386,           0.0038434,           0.0038434,           0.0038434
                 126,             0.03049,             0.11419,           0.0033951,             0.56287,             0.68382,             0.66741,             0.37499,            0.043941,             0.12748,            0.008675,           0.0037779,           0.0037779,           0.0037779
                 127,            0.030511,             0.11759,            0.003235,             0.57511,             0.70599,             0.66994,             0.38965,            0.039972,              0.1163,           0.0084435,           0.0037128,           0.0037128,           0.0037128
                 128,            0.030083,             0.11398,           0.0034082,              0.6086,              0.6738,             0.67303,             0.39749,            0.041107,             0.12021,           0.0064084,           0.0036482,           0.0036482,           0.0036482
                 129,            0.030229,             0.11462,             0.00337,             0.64746,             0.67354,             0.67603,             0.35411,            0.046373,             0.12413,           0.0059544,            0.003584,            0.003584,            0.003584
                 130,            0.029441,             0.11405,           0.0031756,             0.62427,             0.60042,             0.64272,             0.36892,            0.043941,             0.12825,           0.0090829,           0.0035203,           0.0035203,           0.0035203
                 131,             0.02986,             0.11406,           0.0033021,             0.59726,             0.71971,             0.68824,              0.4375,            0.035992,             0.11651,            0.006955,            0.003457,            0.003457,            0.003457
                 132,            0.029827,             0.11265,           0.0032359,             0.70459,              0.6159,             0.67896,             0.43317,            0.036965,             0.12303,           0.0079364,           0.0033943,           0.0033943,           0.0033943
                 133,            0.029656,             0.11006,           0.0033673,             0.64804,             0.64024,              0.6788,             0.40191,            0.039914,             0.12735,           0.0074892,           0.0033321,           0.0033321,           0.0033321
                 134,            0.029644,             0.11238,           0.0031781,             0.66994,             0.65616,             0.67262,             0.39103,            0.041356,             0.13047,           0.0080521,           0.0032704,           0.0032704,           0.0032704
                 135,            0.029021,             0.11338,           0.0030616,              0.5581,             0.69631,             0.64616,             0.39487,            0.038964,             0.12796,           0.0081323,           0.0032093,           0.0032093,           0.0032093
                 136,            0.029675,              0.1139,           0.0031537,             0.67688,             0.61087,             0.67374,              0.4031,            0.040074,             0.12068,           0.0076453,           0.0031488,           0.0031488,           0.0031488
                 137,            0.029087,             0.10941,           0.0032102,             0.76166,             0.56545,             0.67483,             0.38708,            0.041782,             0.12037,           0.0054538,           0.0030888,           0.0030888,           0.0030888
                 138,             0.02921,             0.11156,           0.0030464,             0.63549,             0.64652,             0.66809,             0.38273,            0.041968,             0.12397,           0.0068525,           0.0030294,           0.0030294,           0.0030294
                 139,            0.028945,             0.10986,            0.003081,             0.64237,             0.67123,             0.67935,             0.40451,            0.042038,             0.12528,           0.0066112,           0.0029706,           0.0029706,           0.0029706
                 140,            0.029081,             0.11103,           0.0032155,             0.66674,             0.63402,             0.66447,             0.37522,            0.044908,               0.129,           0.0068407,           0.0029125,           0.0029125,           0.0029125
                 141,            0.028712,             0.11348,           0.0029418,             0.68284,             0.60007,             0.64832,             0.37129,             0.04275,             0.12995,           0.0083494,            0.002855,            0.002855,            0.002855
                 142,            0.029233,             0.10781,           0.0030716,             0.60974,             0.65232,             0.66491,             0.39354,            0.041232,             0.12284,           0.0089707,           0.0027981,           0.0027981,           0.0027981
                 143,            0.028798,             0.11091,           0.0029813,             0.59729,             0.64556,             0.65038,              0.4133,            0.038481,             0.12738,           0.0080046,           0.0027419,           0.0027419,           0.0027419
                 144,            0.028293,             0.10723,           0.0030203,             0.57692,             0.66483,             0.65576,             0.41266,            0.039224,             0.12464,           0.0079714,           0.0026864,           0.0026864,           0.0026864
                 145,            0.028536,             0.10843,           0.0029666,             0.58408,             0.65343,             0.65686,             0.39067,            0.040332,             0.12681,            0.008172,           0.0026316,           0.0026316,           0.0026316
                 146,            0.028225,             0.10747,           0.0031361,             0.61601,             0.68182,             0.68661,             0.40115,            0.041306,             0.12574,           0.0068056,           0.0025775,           0.0025775,           0.0025775
                 147,            0.028555,             0.10883,           0.0029039,             0.61116,             0.68767,             0.67482,             0.38781,            0.041962,             0.12361,           0.0065287,           0.0025241,           0.0025241,           0.0025241
                 148,            0.028362,             0.10756,           0.0028108,             0.67299,             0.64865,             0.67268,             0.41727,            0.038556,             0.12727,           0.0077437,           0.0024714,           0.0024714,           0.0024714
                 149,            0.027997,             0.10779,           0.0029747,             0.63831,              0.6239,             0.65853,             0.40836,            0.039212,             0.12785,           0.0096475,           0.0024195,           0.0024195,           0.0024195
                 150,            0.028308,             0.10829,            0.002949,             0.67902,             0.65515,             0.68522,             0.39126,            0.044618,             0.12939,            0.008192,           0.0023684,           0.0023684,           0.0023684
                 151,            0.028093,             0.10427,           0.0029113,             0.67423,             0.65455,             0.67745,              0.4006,            0.041553,             0.12722,           0.0076265,            0.002318,            0.002318,            0.002318
                 152,            0.027983,             0.10346,            0.002843,             0.65494,             0.58714,               0.622,             0.37375,            0.042679,             0.13787,           0.0075808,           0.0022684,           0.0022684,           0.0022684
                 153,            0.027871,             0.10647,           0.0027887,             0.61534,             0.67084,             0.65766,             0.40041,            0.039941,             0.12765,           0.0077526,           0.0022196,           0.0022196,           0.0022196
                 154,            0.027771,             0.10458,           0.0028977,             0.64089,             0.62966,             0.62824,              0.3665,            0.041612,             0.13474,            0.012603,           0.0021717,           0.0021717,           0.0021717
                 155,            0.027668,             0.10766,           0.0027486,             0.69561,             0.60458,             0.65047,             0.39217,            0.044136,             0.13886,           0.0088346,           0.0021245,           0.0021245,           0.0021245
