               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.034532,             0.13052,           0.0042347,             0.66996,             0.66253,             0.71232,             0.42814,            0.036367,             0.12536,            0.010986,           0.0079112,           0.0079112,           0.0079112
                  98,            0.035215,             0.12813,           0.0040535,              0.7486,             0.74172,             0.77551,             0.37375,            0.046635,             0.12685,            0.005214,           0.0078713,           0.0078713,           0.0078713
                  99,            0.034916,             0.12641,           0.0043636,             0.66577,             0.73446,             0.72453,             0.41256,            0.037022,             0.12422,           0.0092553,           0.0078311,           0.0078311,           0.0078311
                 100,            0.034789,             0.12694,           0.0040599,             0.70133,             0.73476,             0.77201,             0.45942,            0.037174,             0.12335,           0.0066535,           0.0077907,           0.0077907,           0.0077907
                 101,            0.034187,             0.12876,            0.004094,              0.6012,             0.67833,             0.66545,             0.38655,            0.036517,             0.13075,            0.013215,             0.00775,             0.00775,             0.00775
                 102,            0.034247,             0.12665,           0.0038043,             0.66597,             0.69593,             0.72743,             0.43552,            0.036442,             0.12511,            0.010025,           0.0077091,           0.0077091,           0.0077091
                 103,            0.035778,             0.12688,           0.0040828,             0.69845,             0.69107,             0.73685,             0.41534,            0.039886,             0.12465,           0.0098163,           0.0076679,           0.0076679,           0.0076679
                 104,            0.034568,             0.12421,           0.0038667,             0.66308,             0.71329,             0.72945,             0.43334,            0.038182,             0.13337,           0.0090893,           0.0076265,           0.0076265,           0.0076265
                 105,            0.034333,             0.12743,           0.0038848,             0.65657,              0.7532,             0.73905,              0.4496,            0.037077,             0.12859,           0.0084711,           0.0075848,           0.0075848,           0.0075848
                 106,            0.034008,             0.12433,           0.0040866,             0.69911,             0.73082,             0.76381,             0.43861,            0.039231,             0.12513,           0.0070917,            0.007543,            0.007543,            0.007543
                 107,            0.034562,             0.12267,           0.0039088,              0.7285,             0.72572,             0.76857,             0.46411,            0.036918,             0.12495,           0.0082792,           0.0075009,           0.0075009,           0.0075009
                 108,            0.033542,             0.12693,           0.0038863,             0.72044,             0.70893,             0.73834,             0.45408,            0.038896,             0.13323,           0.0085934,           0.0074585,           0.0074585,           0.0074585
                 109,            0.033405,             0.12323,           0.0039668,             0.70081,             0.74916,             0.75234,              0.4602,            0.036478,             0.12364,           0.0093908,            0.007416,            0.007416,            0.007416
                 110,            0.034083,             0.12389,           0.0039227,             0.72321,              0.7312,             0.74811,             0.43896,            0.037931,             0.12968,           0.0074967,           0.0073733,           0.0073733,           0.0073733
                 111,            0.034348,             0.12176,           0.0039744,             0.74806,             0.65837,             0.72915,             0.42748,            0.038097,             0.13497,           0.0091713,           0.0073303,           0.0073303,           0.0073303
                 112,            0.033252,             0.12438,           0.0039197,             0.75275,             0.69526,             0.75663,             0.41128,            0.040504,             0.13436,            0.008493,           0.0072872,           0.0072872,           0.0072872
                 113,            0.032922,             0.11957,           0.0036462,             0.72258,             0.72278,             0.74794,             0.36662,            0.045352,             0.13368,           0.0065974,           0.0072438,           0.0072438,           0.0072438
                 114,            0.033208,             0.12239,           0.0037122,             0.68252,              0.7254,             0.74576,             0.43223,            0.038793,             0.12896,           0.0082827,           0.0072003,           0.0072003,           0.0072003
                 115,            0.033149,             0.12241,            0.003653,              0.6793,             0.68765,             0.69915,             0.41559,            0.037384,             0.13098,            0.012122,           0.0071566,           0.0071566,           0.0071566
                 116,            0.032814,             0.11669,           0.0037459,              0.6814,             0.76302,             0.75676,               0.425,            0.040236,             0.13126,           0.0069868,           0.0071127,           0.0071127,           0.0071127
                 117,            0.034319,             0.11971,           0.0037201,             0.67501,             0.71994,             0.70393,              0.4257,            0.036357,             0.12951,            0.010532,           0.0070686,           0.0070686,           0.0070686
                 118,            0.032739,             0.11865,           0.0035969,             0.72544,             0.73769,             0.74806,             0.45312,            0.035466,             0.12549,           0.0090938,           0.0070243,           0.0070243,           0.0070243
                 119,            0.032854,             0.11885,           0.0038133,             0.71987,             0.70137,             0.75451,              0.4512,            0.037165,             0.12673,           0.0084854,           0.0069799,           0.0069799,           0.0069799
                 120,            0.032098,             0.11947,           0.0035726,             0.70783,              0.6386,             0.68838,             0.40565,            0.038352,              0.1462,            0.012648,           0.0069353,           0.0069353,           0.0069353
                 121,            0.032939,             0.11883,           0.0037577,             0.74149,             0.68712,             0.75067,              0.4348,            0.038125,             0.13246,           0.0081645,           0.0068906,           0.0068906,           0.0068906
                 122,            0.031988,             0.12067,           0.0037827,             0.72191,             0.67533,             0.72685,             0.39848,            0.040954,             0.13218,           0.0082846,           0.0068457,           0.0068457,           0.0068457
                 123,            0.033514,             0.12041,           0.0035371,             0.67531,             0.71912,             0.73003,              0.4271,            0.037362,             0.12851,           0.0094315,           0.0068006,           0.0068006,           0.0068006
                 124,            0.032525,             0.12071,           0.0034593,             0.65926,             0.75232,              0.7379,             0.44603,            0.036516,             0.13274,           0.0090162,           0.0067555,           0.0067555,           0.0067555
                 125,            0.033137,             0.11877,           0.0036746,             0.70398,             0.72563,              0.7348,              0.4384,            0.037259,             0.13268,           0.0084944,           0.0067101,           0.0067101,           0.0067101
                 126,            0.032773,             0.11644,            0.003447,             0.76789,             0.71371,             0.78087,             0.39942,             0.04202,             0.13417,           0.0054791,           0.0066647,           0.0066647,           0.0066647
                 127,            0.032441,             0.11837,           0.0036334,             0.69508,             0.74743,              0.7568,             0.43076,            0.039333,             0.12988,           0.0080785,           0.0066191,           0.0066191,           0.0066191
                 128,            0.033342,             0.12248,           0.0035226,             0.74581,             0.70379,             0.75426,             0.42665,            0.039037,             0.13207,           0.0078038,           0.0065734,           0.0065734,           0.0065734
                 129,            0.032058,             0.11656,           0.0034748,                 0.7,             0.71291,              0.7276,             0.39226,            0.041465,             0.13543,            0.009248,           0.0065276,           0.0065276,           0.0065276
                 130,            0.031606,             0.11527,           0.0033844,             0.70346,             0.67193,             0.68918,             0.39608,             0.03814,              0.1365,            0.010801,           0.0064816,           0.0064816,           0.0064816
                 131,            0.031604,             0.11692,           0.0034723,             0.71558,             0.73046,             0.73431,             0.45491,            0.036486,             0.13284,           0.0087211,           0.0064356,           0.0064356,           0.0064356
                 132,            0.031607,             0.11573,           0.0034612,             0.70303,              0.7223,             0.73607,             0.42036,             0.04055,             0.13566,           0.0095045,           0.0063895,           0.0063895,           0.0063895
                 133,            0.031399,             0.11273,            0.003209,              0.6605,             0.71353,              0.6969,             0.40614,            0.037684,             0.13416,            0.011399,           0.0063432,           0.0063432,           0.0063432
                 134,            0.031751,             0.11337,           0.0033092,             0.68193,              0.7363,             0.71852,             0.40968,            0.039299,              0.1362,            0.010047,           0.0062969,           0.0062969,           0.0062969
                 135,            0.031646,             0.11467,           0.0033605,             0.69253,               0.759,             0.74894,             0.42071,              0.0393,             0.13487,           0.0082724,           0.0062505,           0.0062505,           0.0062505
                 136,            0.031083,             0.11536,           0.0033072,             0.73512,              0.7136,             0.74313,             0.45202,            0.036687,             0.13353,           0.0080661,            0.006204,            0.006204,            0.006204
                 137,            0.031173,             0.11458,           0.0034383,             0.70096,             0.74088,             0.73105,             0.43505,            0.037695,             0.13029,           0.0087608,           0.0061574,           0.0061574,           0.0061574
                 138,            0.031484,             0.11355,           0.0032005,             0.76919,             0.70935,             0.75318,             0.39094,            0.042332,             0.13657,           0.0084302,           0.0061107,           0.0061107,           0.0061107
                 139,             0.03147,             0.11225,           0.0031502,             0.68764,             0.69069,             0.69963,             0.40184,            0.038285,             0.13491,            0.010827,            0.006064,            0.006064,            0.006064
                 140,            0.031105,             0.11503,            0.003373,             0.70525,             0.73302,             0.74218,             0.46046,            0.036418,             0.13045,           0.0087555,           0.0060172,           0.0060172,           0.0060172
                 141,            0.031182,             0.11269,           0.0032697,             0.73245,             0.74069,             0.76703,             0.47529,            0.036981,             0.12903,           0.0072081,           0.0059704,           0.0059704,           0.0059704
                 142,             0.03029,             0.11134,           0.0030907,             0.74065,             0.73391,             0.74613,             0.40801,            0.040709,             0.13541,           0.0073041,           0.0059235,           0.0059235,           0.0059235
                 143,             0.03147,             0.10957,            0.003328,             0.76266,             0.71707,             0.76468,             0.44979,            0.038411,             0.13518,           0.0072339,           0.0058766,           0.0058766,           0.0058766
                 144,            0.030779,             0.11155,           0.0031202,             0.74616,             0.72767,             0.76452,              0.4383,            0.038592,             0.13451,           0.0081313,           0.0058296,           0.0058296,           0.0058296
                 145,            0.030564,             0.11184,           0.0032086,             0.68927,             0.69587,             0.70413,             0.42617,            0.036705,             0.13609,            0.011337,           0.0057826,           0.0057826,           0.0057826
